experiment,case,repeat,seed,n,m,q,sigma,B,noise_model,trials,successes,failures,success_rate,failure_rate,accumulated_error_mean,accumulated_abs_error_mean,accumulated_error_std,time_keygen_s,time_encrypt_total_s,time_decrypt_total_s,time_encrypt_mean_s,time_decrypt_mean_s,time_attack_s,attack_solution_found,attack_success,public_key_size_bytes
noise_sweep,sigma=8,1,1780525943,64,128,257,8.0,,gaussian,400,235,165,0.5875,0.4125,-38.9825,59.2325,56.856299481471865,2.6374997105449438e-05,0.0028222499968251213,0.0009204999951180071,7.055624992062803e-06,2.3012499877950178e-06,,,,9360
noise_sweep,sigma=8,2,1407878974,64,128,257,8.0,,gaussian,400,356,44,0.89,0.11,-12.4625,33.0825,39.06473765520735,2.5208995793946087e-05,0.0027432500064605847,0.0009598329925211146,6.858125016151462e-06,2.3995824813027865e-06,,,,9360
noise_sweep,sigma=8,3,400779899,64,128,257,8.0,,gaussian,400,335,65,0.8375,0.1625,17.7325,38.4025,44.031157158901465,2.8333000955171883e-05,0.00300154100114014,0.0009593330032657832,7.50385250285035e-06,2.398332508164458e-06,,,,9360
noise_sweep,sigma=8,4,2992890445,64,128,257,8.0,,gaussian,400,278,122,0.695,0.305,41.09,50.16,43.00337341782948,2.7709000278264284e-05,0.00277875000028871,0.0009581670019542798,6.946875000721775e-06,2.3954175048856995e-06,,,,9360
noise_sweep,sigma=8,5,2525425309,64,128,257,8.0,,gaussian,400,344,56,0.86,0.14,0.6025,34.4375,42.70854179911223,2.3959000827744603e-05,0.002843875001417473,0.0009331250039394945,7.1096875035436825e-06,2.332812509848736e-06,,,,9360
noise_sweep,sigma=8,6,2278584700,64,128,257,8.0,,gaussian,400,255,145,0.6375,0.3625,38.695,53.265,49.45281516069935,2.579198917374015e-05,0.0026012090092990547,0.0009353339992230758,6.503022523247637e-06,2.3383349980576895e-06,,,,9360
noise_sweep,sigma=8,7,318067502,64,128,257,8.0,,gaussian,400,312,88,0.78,0.22,21.0825,40.8175,46.15594894276379,2.4042004952207208e-05,0.0029150000045774505,0.00100879100500606,7.287500011443626e-06,2.52197751251515e-06,,,,9360
noise_sweep,sigma=8,8,2876957614,64,128,257,8.0,,gaussian,400,249,151,0.6225,0.3775,35.4525,51.7875,51.34807011476944,2.8708003810606897e-05,0.0026767079980345443,0.0009548749949317425,6.691769995086361e-06,2.3871874873293563e-06,,,,9360
noise_sweep,sigma=8,9,2493311973,64,128,257,8.0,,gaussian,400,251,149,0.6275,0.3725,43.9025,53.7275,46.19076705525556,2.6292007532902062e-05,0.002729667001403868,0.0009975829889299348,6.82416750350967e-06,2.493957472324837e-06,,,,9360
noise_sweep,sigma=10,0,3462191304,64,128,257,10.0,,gaussian,400,314,86,0.785,0.215,10.07,41.895,50.739791249473036,2.5874993298202753e-05,0.002693667003768496,0.0009754589991644025,6.734167509421241e-06,2.438647497911006e-06,,,,9360
noise_sweep,sigma=10,1,355930449,64,128,257,10.0,,gaussian,400,134,266,0.335,0.665,16.205,76.735,82.61671610181938,2.55839986493811e-05,0.0026952500047627836,0.0009797090024221689,6.738125011906959e-06,2.4492725060554222e-06,,,,9360
noise_sweep,sigma=10,2,1392571403,64,128,257,10.0,,gaussian,400,186,214,0.465,0.535,27.405,68.315,72.81095083435945,3.754100180231035e-05,0.002794749991153367,0.000926957989577204,6.986874977883417e-06,2.31739497394301e-06,,,,9360
noise_sweep,sigma=10,3,2315519164,64,128,257,10.0,,gaussian,400,291,109,0.7275,0.2725,-20.21,45.615,52.695425985558735,2.820898953359574e-05,0.0026725000061560422,0.0009579170000506565,6.681250015390106e-06,2.3947925001266414e-06,,,,9360
noise_sweep,sigma=10,4,566556172,64,128,257,10.0,,gaussian,400,120,280,0.3,0.7,18.2625,82.1125,86.49837290398932,2.487500023562461e-05,0.0027119580045109615,0.0009464160102652386,6.779895011277404e-06,2.3660400256630965e-06,,,,9360
noise_sweep,sigma=10,5,3654024957,64,128,257,10.0,,gaussian,400,256,144,0.64,0.36,-26.6625,51.6625,56.074365175404004,2.6249996153637767e-05,0.0026979590038536116,0.0009655419999035075,6.744897509634029e-06,2.413854999758769e-06,,,,9360
noise_sweep,sigma=10,6,1054548158,64,128,257,10.0,,gaussian,400,249,151,0.6225,0.3775,25.705,54.25,60.20114966553904,2.733399742282927e-05,0.00284920800186228,0.0009170410048682243,7.1230200046557004e-06,2.2926025121705608e-06,,,,9360
noise_sweep,sigma=10,7,1240370492,64,128,257,10.0,,gaussian,400,294,106,0.735,0.265,1.905,46.065,56.12245807831193,2.8208000003360212e-05,0.0026283330080332235,0.0009465419861953706,6.570832520083058e-06,2.3663549654884262e-06,,,,9360
noise_sweep,sigma=10,8,1670843171,64,128,257,10.0,,gaussian,400,299,101,0.7475,0.2525,-1.0,43.31,52.45033454597751,2.491600753273815e-05,0.0027930830110562965,0.0009104159980779514,6.982707527640741e-06,2.2760399951948784e-06,,,,9360
noise_sweep,sigma=10,9,355386452,64,128,257,10.0,,gaussian,400,243,157,0.6075,0.3925,32.78,56.075,58.267050921233725,2.545899769756943e-05,0.002649208006914705,0.0009306249994551763,6.623020017286762e-06,2.3265624986379408e-06,,,,9360
noise_sweep,sigma=12,0,750277420,64,128,257,12.0,,gaussian,400,254,146,0.635,0.365,9.985,51.175,61.54253393961994,2.416700590401888e-05,0.0027298750064801425,0.0011412909952923656,6.824687516200356e-06,2.8532274882309137e-06,,,,9360
noise_sweep,sigma=12,1,1376451514,64,128,257,12.0,,gaussian,400,252,148,0.63,0.37,12.5175,54.1225,63.46091642526,2.837499778252095e-05,0.002627957990625873,0.0009354999929200858,6.569894976564683e-06,2.3387499823002143e-06,,,,9360
noise_sweep,sigma=12,2,887901835,64,128,257,12.0,,gaussian,400,175,225,0.4375,0.5625,-17.3275,69.5925,75.9657965756526,2.6583002181723714e-05,0.0026761250046547502,0.0010070420103147626,6.690312511636876e-06,2.5176050257869065e-06,,,,9360
